date,close,volume,yield,adjclose
2008/09/18,10.6,0.624972,4.52406,15.1248
2008/09/17,11.35,7.70203,4.22511,15.8748
2008/09/16,11.5,2.21677,4.17,16.0248
2008/09/15,11.9,2.99648,4.02983,16.4248
2008/09/12,12,1.50719,3.99625,16.5248
2008/09/11,11.7,1.65139,4.09872,16.2248
2008/09/10,12.45,3.32451,3.85181,16.9748
2008/09/09,12.15,4.12295,3.94568,16.6748
2008/09/08,13.15,4.99101,3.64563,17.1045
2008/09/05,12.3,3.5744,3.89756,16.2545
2008/09/04,12.4,4.29783,3.86613,16.3545
2008/09/03,12.6,2.12207,3.80476,16.5545
2008/09/02,13.2,1.33658,3.63182,17.1545
2008/09/01,13.55,1.378,3.53801,17.5045
2008/08/29,13.9,1.10407,3.44892,17.8545
2008/08/28,13.7,3.51596,3.49927,17.6545
2008/08/27,13.9,1.61368,3.44892,17.8545
2008/08/26,14.1,0.822564,3.4,18.0545
2008/08/25,14.3,2.4666,3.35245,18.2545
2008/08/22,14.15,1.88495,3.38799,18.1045
2008/08/21,14.15,2.59339,3.38799,18.1045
2008/08/20,14.6,5.77274,3.28356,18.5545
2008/08/19,14.25,1.79877,3.36421,18.2045
2008/08/18,14.2,1.90432,3.37606,18.1545
2008/08/15,14.45,3.58755,3.31765,18.4045
2008/08/14,15.05,15.1041,3.18538,19.0045
2008/08/13,14.45,5.10513,3.31765,18.4045
2008/08/12,13.8,0.598831,3.47391,17.7545
2008/08/11,13.95,2.22269,3.43656,17.9045
2008/08/08,13.7,1.77783,3.50474,17.6545
2008/08/07,13.3,0.899998,3.61015,17.2545
2008/08/06,13.45,0.860251,3.56989,17.4045
2008/08/05,13.05,1.83807,3.67931,17.0045
2008/08/04,13.5,0.921735,3.55667,17.4545
2008/08/01,13.95,0.888717,3.44194,17.9045
2008/07/31,14.1,1.57116,3.40532,18.0545
2008/07/30,14.35,4.78772,3.34599,18.3045
2008/07/29,14.1,2.9968,3.40532,18.0545
2008/07/25,14.2,3.40742,3.38134,18.1545
2008/07/24,14.6,10.4359,3.2887,18.5545
2008/07/23,13.7,4.77269,3.50474,17.6545
2008/07/22,13.1,1.77696,3.66527,17.0545
2008/07/21,13.1,3.98319,3.66527,17.0545
2008/07/18,13,5.86231,3.69346,16.9545
2008/07/17,13.15,4.57619,3.65133,17.1045
2008/07/16,13,3.58997,3.69346,16.9545
2008/07/15,13.1,2.92043,3.66527,17.0545
2008/07/14,13.9,2.50733,3.45432,17.8545
2008/07/11,14,1.61816,3.42964,17.9545
2008/07/10,13.55,2.873,3.54354,17.5045
2008/07/09,13.6,4.19772,3.52544,17.5545
2008/07/08,14.1,2.82408,3.40043,18.0545
2008/07/07,15,1.65323,3.1964,18.9545
2008/07/04,14.8,6.0436,3.23959,18.7545
2008/07/03,15.35,5.97615,3.12352,19.3045
2008/07/02,14.35,2.924,3.34118,18.3045
2008/07/01,13.85,8.55832,3.4618,17.8045
2008/06/30,14.55,5.39854,3.29526,18.5045
2008/06/27,15.6,2.1082,3.07346,19.5545
2008/06/26,16.5,3.23037,2.90582,20.4545
2008/06/25,16,3.15044,2.99662,19.9545
2008/06/24,15.8,2.15251,3.03456,19.7545
2008/06/23,15.9,2.22176,3.01547,19.8545
2008/06/20,16.1,4.44649,2.97801,20.0545
2008/06/19,16.75,4.32976,2.86245,20.7045
2008/06/18,17.15,3.54503,2.79568,21.1045
2008/06/17,17.15,1.65872,2.79568,21.1045
2008/06/16,17.25,3.05471,2.77948,21.2045
2008/06/13,16.85,4.69624,2.84546,20.8045
2008/06/12,16.85,6.25447,2.84546,20.8045
2008/06/11,17.95,5.78839,2.67109,21.9045
2008/06/10,18.3,7.48419,2.62,22.2545
2008/06/09,19.15,11.1534,2.51018,23.1045
2008/06/06,18.9,12.5204,2.54339,22.8545
2008/06/05,18.4,4.46847,2.6125,22.3545
2008/06/04,18.1,3.51603,2.6558,22.0545
2008/06/03,18.1,2.61743,2.6558,22.0545
2008/06/02,18.4,2.22114,2.6125,22.3545
2008/05/30,18.3,4.43995,2.62678,22.2545
2008/05/29,18.6,5.72438,2.58441,22.5545
2008/05/28,19,5.73743,2.53,22.9545
2008/05/27,19.35,7.71783,2.48424,23.3045
2008/05/26,18.9,6.58956,2.54339,22.8545
2008/05/23,19.4,4.03726,2.47784,23.3545
2008/05/22,19.65,6.02535,2.44631,23.6045
2008/05/21,19.25,2.50298,2.49714,23.2045
2008/05/20,19.3,10.6372,2.49067,23.2545
2008/05/19,20.2,26.1979,2.3797,24.1545
2008/05/16,19.6,10.8453,2.45255,23.5545
2008/05/15,19.2,6.34374,2.50365,23.1545
2008/05/14,18.7,1.26436,2.57059,22.6545
2008/05/13,18.7,3.02659,2.57059,22.6545
2008/05/12,18.75,2.13481,2.56373,22.7045
2008/05/09,18.8,8.00533,2.55692,22.7545
2008/05/08,18.6,8.77501,2.58441,22.5545
