date,close,volume,yield
2010/06/04,90.7,197.138,3.96913
2010/06/03,91,292.882,3.95604
2010/06/02,88.7,228.448,4.05862
2010/06/01,89.4,219.481,4.02685
2010/05/31,91.5,215.951,3.93443
2010/05/28,89.6,208.456,4.01786
2010/05/27,90,192.08,4
2010/05/26,90.5,179.203,3.9779
2010/05/25,92.7,359.897,3.8835
2010/05/24,91.2,383.931,3.94737
2010/05/21,88.1,287.392,4.08627
2010/05/20,89,321.099,4.04494
2010/05/19,89.6,292.783,4.01786
2010/05/18,89.5,307.511,4.02235
2010/05/17,87.6,311.935,4.10959
2010/05/14,85.6,143.715,4.20561
2010/05/13,85.6,115.422,4.20561
2010/05/12,85.3,429.488,4.2204
2010/05/11,86,362.422,4.18605
2010/05/10,85.5,298.981,4.21053
2010/05/07,83.7,557.719,4.05935
2010/05/06,85.6,477.269,3.96925
2010/05/05,85.4,279.499,3.97855
2010/05/04,86.2,215.272,3.94162
2010/05/03,87,187.133,3.90538
2010/04/30,90,360.32,3.7752
2010/04/29,89.1,441.877,3.81333
2010/04/28,89.4,676.851,3.80054
2010/04/27,86.6,505.034,3.92342
2010/04/26,84.9,169.502,4.00198
2010/04/23,84,153.291,4.04486
2010/04/22,83.6,114.294,4.06421
2010/04/21,84.3,118.564,4.03046
2010/04/20,84.9,232.659,4.00198
2010/04/19,83.8,226.171,4.05451
2010/04/16,85,403.829,3.99727
2010/04/15,83.5,345.325,4.06908
2010/04/14,85.2,412.682,3.98789
2010/04/13,80.2,207.319,4.23651
2010/04/12,80,135.716,4.2471
2010/04/09,79.5,120.208,4.27741
2010/04/08,78.6,164.094,4.32639
2010/04/07,79.6,128.608,4.27204
2010/04/06,79.2,138.389,4.29361
2010/04/02,79,133.068,4.30448
2010/04/01,79.4,170.525,4.2828
2010/03/31,79.2,153.233,4.29361
2010/03/30,79.2,261.834,4.29361
2010/03/29,78.7,168.615,4.32089
2010/03/26,77.7,163.445,4.3765
2010/03/25,77.1,156.46,4.41056
2010/03/24,77.3,150.812,4.39915
2010/03/23,76.5,50.9312,4.44515
2010/03/22,76.6,201.543,4.43935
2010/03/19,76.2,65.9081,4.46265
2010/03/18,76.1,146.703,4.46852
2010/03/17,76.3,175.367,4.4568
2010/03/16,76.1,67.2178,4.46852
2010/03/15,75.2,47.8013,4.522
2010/03/12,76.2,85.4547,4.46265
2010/03/11,76.1,168.893,4.46852
2010/03/10,74.9,168.825,4.54011
2010/03/09,76.1,109.477,4.47181
2010/03/08,76.2,42.3454,4.46595
2010/03/05,76.2,95.7152,4.46595
2010/03/04,76.2,70.7063,4.46595
2010/03/03,76.1,83.384,4.47181
2010/03/02,76.1,126.808,4.47181
2010/03/01,76,195.293,4.4777
2010/02/26,75.4,112.829,4.51333
2010/02/25,75.6,178.635,4.50139
2010/02/24,75.8,220.618,4.48951
2010/02/23,75.1,100.007,4.53136
2010/02/22,75.7,354.024,4.49544
2010/02/10,72.5,342.979,4.69386
2010/02/09,72.5,265.061,4.69196
2010/02/08,72.5,136.854,4.69196
2010/02/06,73.1,80.0968,4.65345
